,ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title
5704,223101_s_at,0.413,0.0431,2.353913,-4.284969,0.7308996,ARPC5L,actin related protein 2/3 complex subunit 5 like
5705,210202_s_at,0.413,0.0432,-2.35364,-4.2854,-0.7229364,BIN1,bridging integrator 1
5706,1561847_at,0.413,0.0432,2.353639,-4.285401,0.8079087,NUDT17,nudix hydrolase 17
5707,225893_at,0.413,0.0432,-2.353533,-4.285568,-0.7360179,RC3H1,ring finger and CCCH-type domains 1
5709,220019_s_at,0.414,0.0432,2.352455,-4.287263,0.7740605,ZNF224,zinc finger protein 224
5710,230397_at,0.414,0.0433,2.352253,-4.28758,0.5927341,SAR1B,secretion associated Ras related GTPase 1B
5711,217679_x_at,0.414,0.0433,-2.35204,-4.287916,-1.2271952,,
5712,220388_at,0.414,0.0433,2.351796,-4.288299,1.8007351,FER1L4,"fer-1 like family member 4, pseudogene"
5713,230224_at,0.414,0.0433,2.3515,-4.288764,0.9990045,ZCCHC18,zinc finger CCHC-type containing 18
5714,244206_at,0.414,0.0433,2.351417,-4.288896,1.2454163,ZFAND4,zinc finger AN1-type containing 4
5715,217506_at,0.414,0.0433,-2.351043,-4.289482,-0.9499831,,
5716,230269_at,0.414,0.0433,-2.350868,-4.289759,-0.5537013,B3GALT5,"beta-1,3-galactosyltransferase 5"
5717,225306_s_at,0.414,0.0434,-2.350795,-4.289873,-1.3670691,SLC25A29,solute carrier family 25 member 29
5718,217415_at,0.414,0.0434,-2.350655,-4.290094,-0.7495562,POLR2A,RNA polymerase II subunit A
5719,227172_at,0.415,0.0434,-2.349949,-4.291203,-0.8446852,TMEM116,transmembrane protein 116
5720,232850_at,0.415,0.0434,-2.349709,-4.29158,-0.6552631,,
5721,222483_at,0.415,0.0434,2.349538,-4.291849,1.6522942,EFHD2,EF-hand domain family member D2
5722,203922_s_at,0.415,0.0435,2.349325,-4.292185,0.8528592,CYBB,cytochrome b-245 beta chain
5723,228216_at,0.415,0.0435,-2.349002,-4.292692,-0.7149053,ZBTB37,zinc finger and BTB domain containing 37
5724,225539_at,0.415,0.0435,-2.348995,-4.292703,-0.7995482,ZBTB21,zinc finger and BTB domain containing 21
5725,208900_s_at,0.415,0.0435,2.34897,-4.292743,1.1034835,TOP1,topoisomerase (DNA) I
5726,243561_at,0.415,0.0435,-2.348934,-4.292799,-1.5026069,,
5727,1560101_at,0.415,0.0435,-2.348707,-4.293156,-0.8102986,SYDE2,synapse defective Rho GTPase homolog 2
5728,1566219_at,0.415,0.0435,2.348472,-4.293526,0.5326836,KRTAP5-AS1,KRTAP5-1/KRTAP5-2 antisense RNA 1
5729,214091_s_at,0.415,0.0435,-2.348218,-4.293925,-1.0101546,GPX3,glutathione peroxidase 3
5730,1563077_at,0.415,0.0435,-2.348202,-4.29395,-0.7865807,LOC100289058,uncharacterized LOC100289058
5731,237571_at,0.415,0.0436,-2.347591,-4.294911,-0.5310343,,
5732,222870_s_at,0.415,0.0436,2.347381,-4.29524,0.7183214,B3GNT2,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 2"
5733,219103_at,0.415,0.0436,-2.347351,-4.295287,-0.807263,ASAP3,"ArfGAP with SH3 domain, ankyrin repeat and PH domain 3"
5735,244406_at,0.415,0.0436,2.34718,-4.295557,0.5646912,ZNF625-ZNF20///ZNF625,ZNF625-ZNF20 readthrough (NMD candidate)///zinc finger protein 625
5737,236476_at,0.415,0.0436,2.347059,-4.295747,0.6041868,,
5738,232495_x_at,0.415,0.0436,2.346936,-4.295939,0.5061531,,
5740,239006_at,0.415,0.0437,-2.346611,-4.296451,-2.4598551,SLC26A7,solute carrier family 26 member 7
5741,208791_at,0.415,0.0437,2.346503,-4.29662,0.739284,CLU,clusterin
5742,241223_x_at,0.415,0.0437,-2.34636,-4.296846,-1.085963,,
5743,201875_s_at,0.415,0.0437,-2.346161,-4.297158,-0.8741535,MPZL1,myelin protein zero like 1
5744,227813_at,0.415,0.0437,2.345944,-4.297499,0.5012904,THAP6,THAP domain containing 6
5745,210123_s_at,0.415,0.0437,-2.345598,-4.298043,-0.5146295,LOC101930361///LOC101929970///CHRFAM7A///CHRNA7,uncharacterized LOC101930361///CHRNA7-FAM7A fusion protein///CHRNA7 (exons 5-10) and FAM7A (exons A-E) fusion///cholinergic receptor nicotinic alpha 7 subunit
5746,240706_at,0.415,0.0437,-2.34557,-4.298086,-1.0178267,,
5747,1569494_at,0.415,0.0437,-2.345546,-4.298125,-0.7049867,,
5748,236355_s_at,0.416,0.0438,-2.345022,-4.298948,-0.6845217,,
5749,238931_at,0.416,0.0438,-2.344899,-4.299142,-0.6470856,LOC284009///METTL16,uncharacterized LOC284009///methyltransferase like 16
5750,1555609_a_at,0.416,0.0438,2.344445,-4.299855,1.6196563,ZMAT3,zinc finger matrin-type 3
5751,217525_at,0.416,0.0438,-2.344184,-4.300266,-1.383278,OLFML1,olfactomedin like 1
5752,1566191_at,0.416,0.0439,-2.34375,-4.300948,-1.1612475,SUZ12,SUZ12 polycomb repressive complex 2 subunit
5753,226814_at,0.416,0.0439,2.343745,-4.300956,2.5478751,ADAMTS9,ADAM metallopeptidase with thrombospondin type 1 motif 9
5754,207655_s_at,0.416,0.0439,2.343669,-4.301075,1.2751702,BLNK,B-cell linker
5755,231502_at,0.416,0.0439,-2.343557,-4.30125,-0.8156337,,
5756,240102_at,0.416,0.0439,-2.3434,-4.301498,-0.5077657,,
5757,207370_at,0.416,0.0439,2.343265,-4.301709,0.6218978,IBSP,integrin binding sialoprotein
5758,216633_s_at,0.416,0.0439,-2.343177,-4.301848,-0.7037724,PLCH1,phospholipase C eta 1
5760,233665_x_at,0.416,0.0439,2.342987,-4.302146,0.5440816,MTO1,mitochondrial tRNA translation optimization 1
5761,243012_at,0.416,0.0439,-2.342877,-4.302319,-1.2163812,,
5762,208908_s_at,0.416,0.0439,2.342705,-4.302589,1.1896328,CAST,calpastatin
5763,201327_s_at,0.416,0.0439,2.342446,-4.302996,0.582343,CCT6A,chaperonin containing TCP1 subunit 6A
5765,1569815_x_at,0.416,0.044,-2.342235,-4.303327,-0.6687685,STRN,striatin
5768,1562230_at,0.417,0.044,-2.341764,-4.304068,-0.6250264,,
5769,241161_at,0.417,0.044,2.341617,-4.304298,0.5481784,,
5770,222754_at,0.417,0.044,2.341556,-4.304394,0.9013375,TRNT1,tRNA nucleotidyl transferase 1
5771,202656_s_at,0.417,0.044,2.341392,-4.304653,0.5764441,SERTAD2,SERTA domain containing 2
5772,239163_at,0.417,0.044,-2.341187,-4.304974,-0.8005232,UBE2B,ubiquitin conjugating enzyme E2 B
5773,239136_at,0.417,0.044,2.341095,-4.305119,0.518876,UNC5B-AS1,UNC5B antisense RNA 1
5774,241468_at,0.417,0.0441,-2.340912,-4.305406,-1.4493604,,
5775,230223_at,0.417,0.0441,-2.340812,-4.305563,-0.781524,CINP,cyclin dependent kinase 2 interacting protein
5777,234091_at,0.417,0.0442,-2.339537,-4.307566,-0.5527576,,
5779,236333_at,0.417,0.0442,2.339244,-4.308026,0.5136091,,
5780,200740_s_at,0.418,0.0442,-2.338968,-4.30846,-0.510109,SUMO3,small ubiquitin-like modifier 3
5783,220332_at,0.418,0.0442,2.338437,-4.309293,2.7549896,CLDN16,claudin 16
5784,231821_x_at,0.418,0.0443,-2.338183,-4.309693,-0.5423683,LOC729218///GTF2IP20///LINC01061,uncharacterized LOC729218///general transcription factor IIi pseudogene 20///long intergenic non-protein coding RNA 1061
5785,222177_s_at,0.418,0.0443,2.338081,-4.309852,0.5944641,SCAND2P,SCAN domain containing 2 pseudogene
5787,231093_at,0.418,0.0443,-2.338036,-4.309923,-0.7266936,FCRL3,Fc receptor like 3
5788,208726_s_at,0.418,0.0443,2.337235,-4.311181,1.1443568,EIF2S2,eukaryotic translation initiation factor 2 subunit beta
5789,209919_x_at,0.418,0.0443,2.337121,-4.311361,0.740033,GGT2///GGTLC1///GGTLC2///GGT1,gamma-glutamyltransferase 2///gamma-glutamyltransferase light chain 1///gamma-glutamyltransferase light chain 2///gamma-glutamyltransferase 1
5790,242281_at,0.418,0.0443,-2.33706,-4.311457,-0.5976356,GLUL,glutamate-ammonia ligase
5791,1555213_a_at,0.418,0.0443,2.33701,-4.311535,0.5638465,CLEC7A,C-type lectin domain family 7 member A
5792,203657_s_at,0.418,0.0444,-2.336896,-4.311714,-1.3562332,CTSF,cathepsin F
5793,205145_s_at,0.418,0.0444,-2.336844,-4.311796,-0.5823308,MYL5,myosin light chain 5
5794,1560714_at,0.418,0.0444,2.336833,-4.311813,0.5149657,FLJ37035,uncharacterized LOC399821
5795,1554595_at,0.418,0.0444,-2.336671,-4.312067,-0.5693843,SYMPK,symplekin
5796,206668_s_at,0.418,0.0444,2.336528,-4.312291,1.2606478,SCAMP1,secretory carrier membrane protein 1
5797,203897_at,0.418,0.0444,2.33646,-4.312399,0.5460374,LYRM1,LYR motif containing 1
5798,221513_s_at,0.418,0.0444,2.336237,-4.312748,0.6172878,ALG11///UTP14A///UTP14C,"ALG11, alpha-1,2-mannosyltransferase///UTP14A small subunit processome component///UTP14, small subunit processome component homolog C (S. cerevisiae)"
5800,211874_s_at,0.418,0.0444,2.335787,-4.313455,0.517698,KAT6B,lysine acetyltransferase 6B
5801,231770_x_at,0.418,0.0444,-2.335585,-4.313773,-1.137336,WDPCP,WD repeat containing planar cell polarity effector
5804,206088_at,0.419,0.0446,-2.333708,-4.31672,-0.8367504,LRRC37A3,leucine rich repeat containing 37 member A3
5806,1560812_at,0.419,0.0446,2.333594,-4.316899,0.5696119,LOC101928708,uncharacterized LOC101928708
5807,221515_s_at,0.42,0.0446,2.333053,-4.317747,0.5168765,LCMT1,leucine carboxyl methyltransferase 1
5808,234820_at,0.42,0.0446,2.33299,-4.317846,0.5324698,MAS1L,"MAS1 proto-oncogene like, G protein-coupled receptor"
5809,206565_x_at,0.42,0.0446,-2.332853,-4.318061,-1.2634909,SMA4,glucuronidase beta pseudogene
5810,204895_x_at,0.42,0.0447,2.332746,-4.318229,0.5218839,MUC4,"mucin 4, cell surface associated"
5811,233268_s_at,0.42,0.0447,2.332623,-4.318423,0.5941758,CHURC1,churchill domain containing 1
5812,201362_at,0.42,0.0447,2.332534,-4.318563,0.7546323,IVNS1ABP,influenza virus NS1A binding protein
5813,202409_at,0.42,0.0447,-2.332487,-4.318636,-2.7365611,INS-IGF2///IGF2,INS-IGF2 readthrough///insulin like growth factor 2
5814,241868_at,0.42,0.0447,-2.332425,-4.318734,-1.0604146,,
5815,204341_at,0.42,0.0447,-2.331596,-4.320034,-1.0003573,TRIM16,tripartite motif containing 16
5817,217427_s_at,0.42,0.0448,-2.330756,-4.321353,-0.8770366,HIRA,histone cell cycle regulator
5820,226591_at,0.42,0.0448,-2.330466,-4.321808,-1.2408816,PWAR6,Prader Willi/Angelman region RNA 6
5822,208686_s_at,0.421,0.0448,-2.330212,-4.322207,-0.519827,BRD2,bromodomain containing 2
5823,205800_at,0.421,0.0448,2.330085,-4.322406,0.5455054,SLC3A1,solute carrier family 3 member 1
5824,219561_at,0.421,0.0449,-2.329856,-4.322766,-1.3565088,COPZ2,coatomer protein complex subunit zeta 2
5825,204774_at,0.421,0.0449,2.329758,-4.322919,1.5331098,EVI2A,ecotropic viral integration site 2A
5826,233425_at,0.421,0.0449,-2.32974,-4.322948,-0.8955191,,
5827,204836_at,0.421,0.0449,-2.32964,-4.323105,-0.5214546,GLDC,glycine decarboxylase
5828,215835_at,0.421,0.0449,2.329551,-4.323244,0.5105575,SCARB1,scavenger receptor class B member 1
5829,217973_at,0.421,0.0449,-2.329038,-4.324049,-1.2498595,DCXR,dicarbonyl and L-xylulose reductase
5830,1566597_at,0.421,0.045,-2.328505,-4.324885,-0.5923814,,
5831,236359_at,0.421,0.045,-2.328457,-4.324961,-1.4822321,SCN4B,sodium voltage-gated channel beta subunit 4
5834,222709_at,0.421,0.045,-2.327891,-4.325849,-0.5815165,ATG7,autophagy related 7
5835,207406_at,0.421,0.045,-2.327365,-4.326674,-0.6858295,CYP7A1,cytochrome P450 family 7 subfamily A member 1
5836,205569_at,0.421,0.0451,2.32731,-4.32676,1.8843715,LAMP3,lysosomal associated membrane protein 3
5837,238430_x_at,0.421,0.0451,-2.327243,-4.326866,-0.8595828,SLFN5,schlafen family member 5
5838,1569335_a_at,0.422,0.0451,2.327079,-4.327123,0.5436922,STRA6,stimulated by retinoic acid 6
5839,1552711_a_at,0.422,0.0451,-2.326208,-4.32849,-0.7064558,CYB5D1,cytochrome b5 domain containing 1
5841,203043_at,0.422,0.0452,-2.325921,-4.328939,-0.5551292,ZBED1,zinc finger BED-type containing 1
5842,242016_at,0.422,0.0452,-2.325917,-4.328946,-0.5565182,,
5843,241036_at,0.422,0.0452,-2.32556,-4.329506,-1.0963071,,
5844,223960_s_at,0.422,0.0452,-2.325306,-4.329905,-0.9747022,CDIP1,cell death inducing p53 target 1
5845,238047_at,0.422,0.0452,2.325235,-4.330015,4.8349398,ARHGAP36,Rho GTPase activating protein 36
5846,237803_x_at,0.422,0.0452,-2.325196,-4.330077,-0.7923235,,
5847,219719_at,0.422,0.0452,2.325041,-4.330319,1.2203743,HIGD1B,HIG1 hypoxia inducible domain family member 1B
5851,211644_x_at,0.422,0.0453,-2.324491,-4.331182,-3.8362782,IGK///IGKC,immunoglobulin kappa locus///immunoglobulin kappa constant
5852,227100_at,0.422,0.0453,2.324318,-4.331454,0.815208,B3GLCT,beta 3-glucosyltransferase
5853,238368_at,0.422,0.0453,2.324244,-4.33157,2.2280272,,
5854,222670_s_at,0.422,0.0453,-2.324025,-4.331914,-1.4766319,MAFB,MAF bZIP transcription factor B
5856,222662_at,0.422,0.0453,2.323999,-4.331954,1.2262725,PPP1R3B,protein phosphatase 1 regulatory subunit 3B
5857,1553627_s_at,0.422,0.0453,2.323819,-4.332236,1.0198423,EFCAB13,EF-hand calcium binding domain 13
5858,219215_s_at,0.422,0.0453,-2.323818,-4.332238,-0.9798429,SLC39A4,solute carrier family 39 member 4
5859,204500_s_at,0.422,0.0453,2.323764,-4.332323,0.5687369,AGTPBP1,ATP/GTP binding protein 1
5861,1564282_a_at,0.422,0.0453,2.323612,-4.332561,0.6228531,LINC00491,long intergenic non-protein coding RNA 491
5862,206792_x_at,0.422,0.0453,-2.323402,-4.332891,-0.9637868,LOC729966///PDE4C,uncharacterized LOC729966///phosphodiesterase 4C
5863,218705_s_at,0.422,0.0453,2.323287,-4.33307,0.9466955,SNX24,sorting nexin 24
5864,1553151_at,0.422,0.0454,2.323213,-4.333187,0.8382473,ATP6V0D2,ATPase H+ transporting V0 subunit d2
5865,1557707_at,0.422,0.0454,-2.3232,-4.333207,-1.1510919,,
5866,210876_at,0.423,0.0454,2.322408,-4.33445,1.0925298,ANXA2P1,annexin A2 pseudogene 1
5867,201079_at,0.423,0.0454,2.322189,-4.334792,0.524047,SYNGR2,synaptogyrin 2
5868,225926_at,0.423,0.0455,-2.321365,-4.336085,-0.5572522,VTI1B,vesicle transport through interaction with t-SNAREs 1B
5869,227250_at,0.423,0.0455,-2.321264,-4.336242,-1.1836052,KREMEN1,kringle containing transmembrane protein 1
5870,65630_at,0.423,0.0455,-2.321052,-4.336576,-0.7816717,TMEM80,transmembrane protein 80
5871,226599_at,0.423,0.0455,-2.320938,-4.336754,-1.8107764,FHDC1,FH2 domain containing 1
5872,232753_at,0.423,0.0455,-2.320845,-4.3369,-0.721924,ZNF346,zinc finger protein 346
5873,209824_s_at,0.423,0.0455,2.320815,-4.336947,1.3579782,ARNTL,aryl hydrocarbon receptor nuclear translocator like
5874,238614_x_at,0.423,0.0455,2.320645,-4.337213,1.5807682,ZNF430,zinc finger protein 430
5875,204894_s_at,0.423,0.0455,-2.320608,-4.337272,-1.6725534,AOC3,"amine oxidase, copper containing 3"
5877,229157_at,0.424,0.0456,-2.31966,-4.338758,-1.2932413,PRKAG2-AS1,PRKAG2 antisense RNA 1
5878,231841_s_at,0.424,0.0456,2.319521,-4.338976,1.3183567,KIAA1462,KIAA1462
5879,216401_x_at,0.424,0.0457,-2.319128,-4.339592,-3.6064476,MLIP,muscular LMNA-interacting protein
5880,1554250_s_at,0.424,0.0457,-2.318599,-4.340422,-1.0117154,STAG3L2///STAG3L3///TRIM73,stromal antigen 3-like 2 (pseudogene)///stromal antigen 3-like 3 (pseudogene)///tripartite motif containing 73
5883,203370_s_at,0.424,0.0457,2.318309,-4.340876,0.6668038,PDLIM7,PDZ and LIM domain 7
5884,201927_s_at,0.424,0.0457,2.318143,-4.341136,1.0879433,PKP4,plakophilin 4
5886,222201_s_at,0.424,0.0458,2.317772,-4.341718,0.5911053,CASP8AP2,caspase 8 associated protein 2
5887,212760_at,0.424,0.0458,-2.317704,-4.341824,-0.5494713,UBR2,ubiquitin protein ligase E3 component n-recognin 2
5888,219294_at,0.424,0.0458,2.317628,-4.341944,0.8447707,CENPQ,centromere protein Q
5889,227155_at,0.424,0.0458,2.31759,-4.342003,0.7474616,LMO4,LIM domain only 4
5893,204793_at,0.424,0.0458,-2.317412,-4.342282,-0.6436632,GPRASP1,G protein-coupled receptor associated sorting protein 1
5894,1558984_at,0.424,0.0458,-2.317001,-4.342926,-0.6766503,MAP3K11,mitogen-activated protein kinase kinase kinase 11
5896,207558_s_at,0.424,0.0458,-2.316617,-4.343528,-1.4133689,PITX2,paired like homeodomain 2
5897,203656_at,0.424,0.0458,2.316582,-4.343582,0.5734533,FIG4,FIG4 phosphoinositide 5-phosphatase
5898,240824_at,0.424,0.0459,-2.316548,-4.343637,-0.5696225,,
5900,236386_at,0.424,0.0459,-2.316533,-4.343659,-1.0914611,SUZ12P1,SUZ12 polycomb repressive complex 2 subunit pseudogene 1
5901,224712_x_at,0.424,0.0459,-2.316303,-4.34402,-1.0064168,SMIM7,small integral membrane protein 7
5902,218086_at,0.424,0.0459,2.316151,-4.344259,0.79558,NPDC1,"neural proliferation, differentiation and control 1"
5903,240806_at,0.425,0.0459,-2.315966,-4.344549,-0.8130849,RPL15,ribosomal protein L15
5905,222878_s_at,0.425,0.0459,2.315685,-4.344989,0.795617,OTUB2,"OTU deubiquitinase, ubiquitin aldehyde binding 2"
5906,208703_s_at,0.425,0.0459,2.315563,-4.34518,0.8369825,APLP2,amyloid beta precursor like protein 2
5908,235630_at,0.425,0.0459,-2.315305,-4.345584,-0.5742691,,
5909,218181_s_at,0.425,0.046,2.314789,-4.346392,1.1064812,MAP4K4,mitogen-activated protein kinase kinase kinase kinase 4
5910,242876_at,0.425,0.046,-2.314686,-4.346554,-0.9475875,AKT3,AKT serine/threonine kinase 3
5911,202205_at,0.425,0.046,2.314236,-4.347259,0.6266314,VASP,vasodilator-stimulated phosphoprotein
5912,219913_s_at,0.425,0.046,2.314196,-4.347323,0.6370787,CRNKL1,crooked neck pre-mRNA splicing factor 1
5913,225435_at,0.425,0.046,-2.314087,-4.347493,-0.8556327,SSR1,signal sequence receptor subunit 1
5914,213601_at,0.425,0.046,2.313964,-4.347685,3.7464394,SLIT1,slit guidance ligand 1
5915,236668_at,0.425,0.0461,-2.313546,-4.348341,-0.606924,LOC101926967,uncharacterized LOC101926967
5916,1554026_a_at,0.425,0.0461,-2.313446,-4.348497,-0.5134737,MYO10,myosin X
5918,240531_at,0.426,0.0461,2.312958,-4.349262,0.592785,,
5919,1552482_at,0.426,0.0461,-2.312753,-4.349583,-0.971622,RAPH1,Ras association (RalGDS/AF-6) and pleckstrin homology domains 1
5920,228582_x_at,0.426,0.0462,-2.31235,-4.350215,-1.0607023,MALAT1,metastasis associated lung adenocarcinoma transcript 1 (non-protein coding)
5921,64371_at,0.426,0.0462,-2.312128,-4.350562,-0.5203088,SUGP2,SURP and G-patch domain containing 2
5922,221218_s_at,0.426,0.0462,2.311974,-4.350803,0.7495971,TPK1,thiamin pyrophosphokinase 1
5923,224762_at,0.426,0.0462,2.311881,-4.350949,0.8603054,SERINC2,serine incorporator 2
5924,236109_at,0.426,0.0462,-2.311399,-4.351704,-0.570987,,
5926,201348_at,0.426,0.0462,-2.311265,-4.351914,-0.7766684,GPX3,glutathione peroxidase 3
5927,206551_x_at,0.426,0.0463,-2.310967,-4.352381,-1.3351283,KLHL24,kelch like family member 24
5928,241250_at,0.426,0.0463,2.310818,-4.352614,0.6234469,,
5929,210550_s_at,0.426,0.0463,2.310774,-4.352682,0.9452165,RASGRF1,Ras protein specific guanine nucleotide releasing factor 1
5931,205049_s_at,0.426,0.0463,-2.310359,-4.353333,-0.6003301,CD79A,CD79a molecule
5932,223939_at,0.426,0.0463,-2.310299,-4.353427,-1.6407748,SUCNR1,succinate receptor 1
5933,228456_s_at,0.426,0.0463,-2.310007,-4.353884,-0.6333032,CDS2,CDP-diacylglycerol synthase 2
5934,236976_at,0.426,0.0464,2.30981,-4.354193,0.5108393,FANCA,Fanconi anemia complementation group A
5935,210007_s_at,0.426,0.0464,2.309773,-4.35425,1.0723319,GPD2,glycerol-3-phosphate dehydrogenase 2
5936,205998_x_at,0.426,0.0464,-2.309758,-4.354274,-0.5924559,CYP3A4,cytochrome P450 family 3 subfamily A member 4
5937,243715_at,0.427,0.0464,-2.309003,-4.355456,-0.6070352,,
5938,205354_at,0.427,0.0464,-2.308904,-4.355611,-0.7386071,GAMT,guanidinoacetate N-methyltransferase
5939,201050_at,0.427,0.0465,2.308571,-4.356133,1.0206723,PLD3,phospholipase D family member 3
5940,1563316_at,0.427,0.0465,2.308449,-4.356324,0.5292546,NEGR1-IT1,NEGR1 intronic transcript 1
5941,233021_at,0.427,0.0465,-2.308423,-4.356365,-0.7018885,RBM26-AS1,RBM26 antisense RNA 1
5942,231597_x_at,0.427,0.0465,2.308353,-4.356474,2.8066415,,
5943,232293_at,0.427,0.0465,2.30822,-4.356683,1.0450399,LCORL,ligand dependent nuclear receptor corepressor like
5944,226418_at,0.427,0.0465,2.30778,-4.357372,0.6953429,ERGIC2,ERGIC and golgi 2
5945,236764_at,0.427,0.0465,-2.307561,-4.357715,-0.8947355,,
5946,235979_at,0.428,0.0466,-2.307165,-4.358335,-0.5103051,C7,complement component 7
5947,1567519_at,0.428,0.0466,2.307111,-4.358419,0.5528584,PLXNA3,plexin A3
5948,201909_at,0.428,0.0466,-2.306966,-4.358647,-5.1198946,RPS4Y1,"ribosomal protein S4, Y-linked 1"
5949,226073_at,0.428,0.0466,-2.306583,-4.359246,-0.5724725,TMEM218,transmembrane protein 218
5950,240297_at,0.428,0.0466,-2.306282,-4.359718,-0.9059594,,
5951,219509_at,0.428,0.0466,-2.306253,-4.359762,-0.6074751,MYOZ1,myozenin 1
5952,222772_at,0.428,0.0466,2.306198,-4.359848,1.1384001,MYEF2,myelin expression factor 2
5953,214068_at,0.428,0.0466,2.306046,-4.360086,1.8560777,BEAN1,"brain expressed, associated with NEDD4, 1"
5954,239959_x_at,0.428,0.0466,2.306025,-4.360119,0.5291813,,
5955,221221_s_at,0.428,0.0467,-2.30596,-4.360221,-1.8913759,KLHL3,kelch like family member 3
5956,219691_at,0.428,0.0467,2.305799,-4.360473,1.0621907,SAMD9,sterile alpha motif domain containing 9
5957,211353_at,0.428,0.0467,2.305768,-4.360521,0.5605574,LRIT1,"leucine rich repeat, Ig-like and transmembrane domains 1"
5958,209652_s_at,0.428,0.0467,-2.305272,-4.361298,-2.5530435,PGF,placental growth factor
5959,214103_s_at,0.428,0.0467,2.305061,-4.361629,0.5704561,RAP2A,"RAP2A, member of RAS oncogene family"
5960,205393_s_at,0.428,0.0467,2.305021,-4.361692,0.848188,CHEK1,checkpoint kinase 1
5961,1569927_at,0.428,0.0467,-2.30499,-4.36174,-0.7108228,,
5962,213789_at,0.428,0.0467,-2.304869,-4.36193,-0.5941263,EBP,emopamil binding protein (sterol isomerase)
5963,218703_at,0.428,0.0467,2.304688,-4.362212,0.5365242,SEC22A,"SEC22 homolog A, vesicle trafficking protein"
5964,214552_s_at,0.429,0.0468,2.303869,-4.363495,0.7288348,RABEP1,"rabaptin, RAB GTPase binding effector protein 1"
5965,244046_at,0.429,0.0468,-2.303847,-4.363528,-0.7440205,URGCP,upregulator of cell proliferation
5966,234200_at,0.429,0.0468,2.303669,-4.363808,0.5209111,,
5967,230461_s_at,0.429,0.0469,-2.302852,-4.365086,-0.6806934,MUM1,melanoma associated antigen (mutated) 1
